Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
0,1,0,0,19,6,13,6,16.0,6,8,6,14.5,Graduate
0,1,0,0,19,6,8,6,14.142857142857142,6,7,6,13.0,Graduate
1,1,0,1,39,6,9,6,11.833333333333334,6,9,4,13.75,Graduate
0,1,0,1,20,6,6,6,12.666666666666666,6,8,6,13.0,Graduate
0,1,0,0,21,6,6,6,12.5,6,6,6,12.666666666666666,Graduate
1,0,0,0,22,11,16,9,10.88888888888889,10,20,4,11.25,Graduate
0,1,0,0,19,6,11,1,13.0,5,10,0,0.0,Dropout
0,1,0,0,22,6,6,6,15.166666666666666,6,6,6,16.0,Graduate
0,1,0,1,19,6,8,6,12.666666666666666,6,7,6,12.0,Graduate
1,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,26,5,9,5,12.0,5,5,5,10.2,Enrolled
0,0,1,0,36,5,5,0,0.0,5,5,0,0.0,Dropout
1,1,1,1,20,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,30,5,8,2,11.0,5,6,4,11.5,Dropout
0,1,1,0,24,6,7,6,15.714285714285714,6,10,6,15.9,Dropout
0,1,1,0,26,15,15,11,10.818181818181818,14,15,11,11.636363636363637,Dropout
0,0,1,0,19,5,16,1,12.0,5,6,0,0.0,Dropout
0,1,1,0,34,6,8,5,12.6,6,11,4,11.25,Graduate
0,1,1,0,33,5,12,1,13.0,5,7,3,14.0,Enrolled
0,1,1,0,19,5,8,5,11.6,5,10,4,10.75,Graduate
1,0,1,0,26,5,11,1,10.0,5,14,1,11.0,Dropout
0,1,1,0,29,6,7,1,14.0,6,6,0,0.0,Dropout
0,1,1,1,19,5,9,5,12.6,5,8,2,12.5,Dropout
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Dropout
0,0,1,0,29,5,11,2,11.333333333333334,5,9,1,12.0,Dropout
0,1,1,0,21,6,6,6,12.666666666666666,6,7,5,11.4,Graduate
0,1,1,0,19,6,7,5,10.8,6,10,2,10.5,Enrolled
0,1,1,0,20,7,14,5,12.87857142857143,8,15,7,11.85625,Graduate
0,1,1,0,18,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,18,6,6,6,12.833333333333334,6,8,5,11.4,Enrolled
1,1,1,1,21,5,5,5,12.6,5,9,3,12.833333333333334,Enrolled
0,1,1,0,20,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,1,1,30,5,11,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,19,6,6,6,14.166666666666666,6,6,6,14.0,Graduate
0,1,1,0,30,5,7,5,13.4,5,7,4,13.25,Dropout
0,1,1,1,22,5,8,5,11.2,5,13,4,11.25,Graduate
0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,Graduate
1,0,1,0,19,6,6,6,12.666666666666666,6,8,5,11.8,Dropout
0,1,1,0,21,5,7,3,12.333333333333334,5,5,4,11.25,Dropout
0,1,1,0,21,5,7,4,12.25,5,7,5,12.0,Graduate
1,1,1,1,21,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,27,5,13,3,10.75,5,9,3,10.333333333333334,Dropout
0,1,1,0,32,7,7,0,0.0,7,8,0,0.0,Dropout
1,0,1,0,40,6,13,0,0.0,6,6,0,0.0,Dropout
0,1,1,0,20,5,9,2,14.333333333333334,5,10,2,12.5,Enrolled
0,1,1,0,20,5,8,2,11.5,5,13,2,11.5,Dropout
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,21,5,11,2,10.5,5,13,0,0.0,Dropout
0,1,1,0,18,6,6,6,13.5,6,0,0,0.0,Dropout
0,1,1,0,19,6,17,1,11.0,6,19,0,0.0,Enrolled
0,0,1,0,30,6,6,1,10.0,6,6,0,0.0,Dropout
0,1,1,0,29,6,17,0,0.0,6,8,0,0.0,Dropout
1,1,1,0,18,5,10,1,12.0,5,7,3,10.666666666666666,Dropout
0,1,1,1,18,5,6,4,12.25,5,5,5,12.2,Dropout
0,1,1,0,22,10,21,5,11.4,7,13,6,11.666666666666666,Dropout
0,0,1,0,27,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,20,6,8,4,14.25,6,10,5,14.0,Graduate
0,1,1,0,42,12,12,11,14.454545454545457,11,11,10,14.2,Graduate
1,1,1,0,21,12,13,12,14.538461538461538,12,14,12,14.461538461538462,Graduate
0,1,1,0,23,7,10,6,12.733333333333334,8,10,7,11.95,Graduate
0,1,1,0,21,12,13,5,13.2,12,12,4,13.5,Dropout
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,1,40,6,7,6,12.333333333333334,6,10,4,12.75,Dropout
0,1,1,0,22,9,9,5,11.2,9,14,7,11.25,Dropout
0,1,1,0,19,7,7,6,13.2,7,7,6,13.2,Graduate
0,1,1,1,24,5,8,5,11.833333333333334,5,8,4,14.0,Enrolled
0,1,1,0,21,6,10,5,11.333333333333334,6,14,2,11.5,Enrolled
0,1,1,0,18,5,5,5,13.6,5,6,5,14.6,Graduate
0,1,1,0,18,5,10,0,0.0,5,10,2,11.5,Dropout
0,1,1,0,24,6,11,5,12.857142857142858,6,12,5,13.666666666666666,Dropout
0,1,1,1,28,5,16,3,14.333333333333334,5,9,5,12.428571428571429,Enrolled
0,1,0,1,19,6,9,5,13.5,6,6,6,14.0,Graduate
0,1,0,0,28,6,8,6,14.428571428571429,6,12,4,15.6,Enrolled
0,1,0,0,18,6,12,0,0.0,6,12,0,0.0,Dropout
0,0,0,0,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,1,19,8,8,8,12.82875,8,8,8,12.82875,Graduate
0,1,0,0,21,5,6,0,0.0,5,6,4,13.75,Graduate
1,1,0,0,18,7,0,0,0.0,8,0,0,0.0,Dropout
0,1,0,0,19,6,6,6,14.666666666666666,6,6,6,13.166666666666666,Graduate
0,1,0,0,19,8,8,7,13.937142857142858,8,8,7,13.937142857142858,Graduate
0,1,0,0,20,12,12,10,14.7,12,12,12,14.583333333333334,Graduate
0,1,0,0,18,6,6,6,11.666666666666666,6,6,5,12.2,Graduate
0,1,0,0,20,7,7,6,14.85,7,7,6,14.85,Graduate
0,1,0,0,26,5,11,1,12.0,5,12,0,0.0,Dropout
0,1,0,0,18,7,8,7,13.6875,8,9,8,15.622222222222222,Dropout
0,1,0,0,58,6,14,5,12.4,6,10,5,11.6,Graduate
0,1,0,0,18,7,10,7,13.398,8,8,8,13.5425,Graduate
0,1,0,0,20,6,13,5,11.8,6,19,4,12.0,Enrolled
0,1,0,0,20,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,0,0,29,15,19,13,11.76923076923077,14,17,14,11.928571428571429,Graduate
1,0,0,0,27,6,8,0,0.0,5,6,0,0.0,Dropout
0,1,0,1,21,6,8,6,13.285714285714286,6,11,6,13.0,Graduate
0,1,0,1,20,6,6,6,11.666666666666666,6,8,6,11.166666666666666,Graduate
0,1,0,1,19,6,13,6,11.5,6,9,5,12.2,Graduate
0,1,0,1,22,7,9,6,13.081666666666669,8,12,6,13.15,Graduate
0,1,0,1,19,6,6,6,12.666666666666666,6,6,6,13.0,Graduate
1,0,0,0,19,6,6,3,11.333333333333334,6,6,0,0.0,Dropout
0,1,0,0,23,6,8,5,13.6,6,8,5,11.6,Enrolled
0,1,0,1,18,6,6,6,13.166666666666666,6,7,5,13.2,Dropout
0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,20,6,10,5,11.666666666666666,6,7,5,12.6,Graduate
0,1,0,1,19,6,6,6,13.5,6,7,6,13.428571428571429,Graduate
1,0,0,1,26,6,7,0,0.0,6,6,0,0.0,Dropout
0,1,0,1,18,6,6,6,13.166666666666666,6,7,6,14.142857142857142,Graduate
1,1,0,0,29,5,11,4,12.5,5,11,2,12.5,Dropout
0,0,0,0,20,6,10,6,13.375,6,10,6,13.0,Graduate
0,1,0,0,19,6,6,6,13.166666666666666,6,6,6,12.666666666666666,Graduate
0,1,0,0,23,6,12,4,13.4,6,17,2,13.5,Enrolled
0,1,0,0,25,7,10,3,13.0,8,10,3,11.666666666666666,Enrolled
0,1,0,0,18,8,8,7,13.154285714285717,8,8,7,13.154285714285717,Graduate
0,1,0,1,19,6,6,6,12.833333333333334,6,6,6,12.833333333333334,Graduate
0,1,0,0,18,7,10,7,12.142857142857142,7,7,7,13.142857142857142,Graduate
0,1,0,1,19,7,9,5,13.34,7,9,6,12.385714285714286,Enrolled
0,1,0,0,36,10,15,4,13.0,9,10,4,13.75,Dropout
0,1,1,1,20,6,18,3,12.0,6,17,3,11.666666666666666,Enrolled
0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,18,6,9,5,11.0,6,12,0,0.0,Dropout
0,1,1,0,19,6,8,5,11.5,6,11,6,11.333333333333334,Enrolled
1,0,1,0,20,9,9,3,13.333333333333334,6,6,2,12.5,Dropout
0,1,1,0,18,7,9,7,14.594444444444443,8,10,8,13.472,Graduate
1,1,1,0,20,6,9,4,11.0,6,13,3,10.666666666666666,Dropout
1,0,1,0,24,5,8,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,19,6,6,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,18,5,9,1,12.0,5,10,2,12.0,Dropout
0,1,1,0,18,5,8,5,14.0,5,6,5,13.2,Graduate
0,1,1,0,18,6,8,6,13.571428571428571,6,7,5,11.8,Graduate
0,1,1,0,22,6,12,0,0.0,6,6,0,0.0,Dropout
0,1,1,0,19,6,8,6,14.25,6,7,6,13.857142857142858,Graduate
1,0,0,0,32,6,7,0,0.0,6,6,0,0.0,Dropout
0,1,0,1,21,6,12,0,0.0,6,12,0,0.0,Dropout
0,1,0,1,19,8,8,7,13.542857142857144,8,8,7,13.542857142857144,Graduate
0,1,0,1,39,9,9,9,13.11111111111111,7,10,7,11.714285714285714,Graduate
0,1,0,0,30,9,11,9,12.666666666666666,7,7,7,12.142857142857142,Graduate
0,1,0,0,18,5,10,4,10.75,5,13,2,10.0,Dropout
0,1,0,0,38,10,14,4,10.75,10,10,2,10.0,Dropout
0,1,0,0,20,6,6,6,13.666666666666666,6,6,6,13.333333333333334,Graduate
0,1,0,0,55,6,6,6,13.833333333333334,6,6,6,12.833333333333334,Graduate
0,1,0,0,53,18,18,17,13.176470588235292,18,18,16,13.0,Dropout
0,1,0,0,54,6,8,4,12.75,6,12,5,12.6,Dropout
0,1,0,1,18,7,8,5,12.86,7,8,5,12.86,Enrolled
1,0,0,0,44,8,12,4,12.0,7,9,4,12.0,Dropout
0,1,0,0,28,11,11,9,11.666666666666666,11,13,9,12.555555555555555,Graduate
0,1,0,0,37,14,14,14,16.5,11,11,11,16.90909090909091,Graduate
0,1,0,0,20,10,14,9,12.333333333333334,7,10,7,11.77777777777778,Graduate
0,1,0,0,18,7,8,7,12.59125,8,11,7,12.820000000000002,Enrolled
0,1,1,0,19,6,9,4,11.5,6,12,3,11.0,Dropout
0,1,1,1,23,18,19,18,11.894736842105264,13,13,13,12.923076923076923,Graduate
0,1,1,0,22,6,0,0,0.0,6,0,0,0.0,Dropout
0,0,1,0,24,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,22,6,13,5,13.0,6,13,2,11.5,Enrolled
0,1,1,0,26,6,9,0,0.0,6,6,0,0.0,Dropout
0,1,1,0,18,6,6,6,15.166666666666666,6,6,6,14.833333333333334,Graduate
0,1,1,0,24,6,8,4,11.75,6,8,2,13.5,Dropout
0,1,1,0,18,5,5,0,0.0,5,6,1,15.0,Enrolled
0,1,1,0,26,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,27,6,11,3,11.333333333333334,6,10,3,14.75,Dropout
0,1,1,1,20,6,10,5,12.6,6,6,5,13.2,Graduate
0,1,1,0,19,5,10,0,0.0,5,10,1,14.0,Dropout
0,1,1,1,18,6,8,6,15.5,6,9,4,15.5,Dropout
0,1,1,0,18,8,8,7,12.365714285714288,8,8,7,12.365714285714288,Graduate
0,1,1,0,19,6,7,5,13.2,6,10,5,13.25,Enrolled
0,1,1,0,34,12,12,7,11.428571428571429,12,12,7,11.857142857142858,Enrolled
0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,1,19,6,10,4,14.0,6,9,6,12.333333333333334,Graduate
0,1,1,0,30,12,12,3,12.0,12,16,5,11.8,Dropout
0,0,1,0,22,4,4,0,0.0,5,8,3,12.0,Dropout
0,0,1,0,19,5,13,4,10.0,5,7,3,11.333333333333334,Dropout
0,1,1,0,21,5,9,1,10.0,5,10,1,10.0,Dropout
0,0,1,0,22,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,1,19,6,7,6,11.166666666666666,6,12,3,11.666666666666666,Enrolled
0,1,1,0,20,6,12,4,11.75,6,13,3,11.333333333333334,Enrolled
0,1,1,0,35,6,13,3,11.75,6,10,0,0.0,Dropout
0,1,1,0,20,5,8,1,10.0,5,7,1,11.0,Dropout
0,1,1,0,21,5,8,3,14.0,5,5,5,12.8,Graduate
1,0,1,0,27,5,5,0,0.0,5,5,0,0.0,Dropout
0,0,1,0,26,6,12,3,12.0,6,15,0,0.0,Dropout
0,0,1,0,20,6,10,0,0.0,5,10,0,0.0,Dropout
1,0,1,0,28,10,19,8,11.88888888888889,8,17,5,11.6,Dropout
0,1,1,0,19,6,6,6,13.833333333333334,6,6,6,13.666666666666666,Graduate
0,0,1,0,47,5,5,0,0.0,5,5,0,0.0,Dropout
0,0,1,0,55,6,8,5,11.4,6,9,5,12.4,Dropout
0,1,1,0,39,6,8,0,0.0,6,8,2,11.0,Dropout
1,1,1,0,35,17,17,14,10.642857142857142,12,12,12,10.666666666666666,Dropout
0,0,1,0,32,6,10,2,11.0,6,12,0,0.0,Dropout
0,1,1,0,20,6,6,6,16.833333333333332,6,6,6,16.666666666666668,Graduate
0,1,1,0,36,6,8,6,13.571428571428571,6,9,5,13.2,Graduate
1,1,1,1,34,5,11,5,14.714285714285714,5,14,5,14.375,Graduate
0,1,1,0,21,5,8,0,0.0,5,5,0,0.0,Dropout
0,1,1,1,42,5,14,1,10.0,5,14,1,11.0,Dropout
0,1,1,0,25,6,15,1,11.0,6,13,4,11.75,Dropout
0,1,1,1,18,6,6,1,11.0,6,0,0,0.0,Dropout
0,1,1,1,18,6,6,5,12.0,6,6,6,12.833333333333334,Graduate
0,1,1,0,19,6,10,6,11.125,6,7,6,11.857142857142858,Graduate
1,0,1,0,34,6,13,3,11.333333333333334,6,8,2,11.5,Dropout
0,1,1,0,20,6,15,2,12.0,6,12,0,0.0,Dropout
0,1,1,0,20,7,8,0,0.0,7,7,0,0.0,Dropout
0,1,1,0,21,8,8,7,14.54,8,8,7,14.54,Graduate
0,1,1,0,19,6,9,6,12.166666666666666,6,14,4,13.0,Graduate
1,0,1,0,31,5,13,4,13.5,5,12,3,11.666666666666666,Dropout
0,1,1,0,21,6,8,6,14.75,6,9,5,14.333333333333334,Graduate
0,1,1,1,20,5,8,5,12.375,5,7,5,11.666666666666666,Graduate
0,1,1,0,22,7,7,6,12.733333333333334,7,7,6,12.733333333333334,Graduate
0,0,1,0,19,6,9,4,12.5,6,6,0,0.0,Dropout
1,0,1,0,41,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,27,7,7,0,0.0,7,7,0,0.0,Dropout
0,1,0,0,19,7,7,7,13.44285714285714,8,8,7,13.771428571428572,Dropout
0,1,0,1,20,8,8,8,14.2,8,8,8,14.2,Graduate
0,1,0,1,19,7,7,6,13.55,7,7,6,13.55,Graduate
0,1,0,0,35,5,5,5,11.6,5,6,5,11.166666666666666,Graduate
0,1,0,0,22,6,7,6,13.571428571428571,6,7,6,15.285714285714286,Graduate
0,1,0,1,20,6,6,6,13.833333333333334,6,6,6,15.0,Graduate
1,0,0,0,18,6,7,4,11.25,6,9,4,10.857142857142858,Dropout
0,1,0,1,18,6,7,5,10.2,6,9,4,11.25,Graduate
0,1,0,0,30,8,8,7,15.675714285714283,8,8,7,15.675714285714283,Graduate
1,1,0,1,18,6,9,6,10.833333333333334,6,8,6,12.0,Graduate
0,1,0,1,20,6,6,6,14.5,6,7,5,15.0,Enrolled
0,1,0,1,19,6,12,4,10.4,6,11,4,10.75,Enrolled
0,1,0,0,19,5,7,5,13.0,5,7,5,13.333333333333334,Graduate
0,1,0,1,21,7,7,7,12.242857142857144,8,8,8,14.125,Graduate
1,1,0,0,21,7,7,7,13.0,7,8,6,12.5,Enrolled
0,1,0,0,18,6,6,6,14.166666666666666,6,7,6,13.428571428571429,Enrolled
0,1,0,1,18,5,11,4,14.25,5,7,4,12.5,Graduate
0,0,0,0,35,5,14,1,12.0,5,11,2,10.5,Dropout
0,1,0,0,21,7,11,4,13.25,7,9,5,13.82,Enrolled
0,1,1,1,18,7,7,6,13.183333333333332,7,7,6,13.183333333333332,Graduate
0,1,1,0,22,6,6,1,11.0,6,6,0,0.0,Enrolled
0,1,1,1,20,7,8,7,11.9725,8,8,8,12.65125,Graduate
0,1,0,0,34,6,7,5,12.4,6,8,5,12.8,Graduate
0,1,0,0,33,8,9,5,12.6,7,13,5,11.25,Enrolled
0,1,0,1,22,7,7,6,13.9,7,7,6,13.9,Graduate
0,1,0,1,20,6,11,4,11.5,6,12,3,11.0,Enrolled
0,1,0,0,35,5,6,4,14.2,5,10,4,11.857142857142858,Enrolled
0,0,0,0,39,5,12,3,10.666666666666666,5,15,3,10.666666666666666,Dropout
0,0,0,0,19,7,14,0,0.0,8,0,0,0.0,Dropout
0,1,0,1,36,6,10,6,11.0,6,14,3,11.333333333333334,Graduate
0,1,0,1,21,8,8,7,13.957142857142856,8,8,7,13.957142857142856,Graduate
0,1,0,0,22,6,11,4,12.5,6,13,3,13.666666666666666,Enrolled
1,1,0,1,42,6,8,6,13.333333333333334,6,7,6,15.285714285714286,Graduate
0,1,0,0,34,5,5,0,0.0,5,6,0,0.0,Dropout
0,1,0,0,20,6,9,6,11.666666666666666,6,8,5,11.6,Enrolled
0,1,0,0,33,6,7,6,15.714285714285714,6,7,6,15.5,Graduate
0,1,0,0,20,6,8,5,11.0,6,9,5,11.4,Graduate
1,1,0,0,19,5,8,4,12.25,5,7,4,12.75,Graduate
1,1,0,0,34,10,25,5,12.2,9,18,8,12.22222222222222,Dropout
0,1,0,0,18,5,6,5,13.0,5,5,5,14.0,Graduate
0,1,0,1,24,6,11,4,12.0,6,7,6,13.0,Graduate
0,1,0,0,18,6,6,6,13.333333333333334,6,7,6,12.333333333333334,Graduate
0,1,0,0,20,5,6,3,13.0,5,7,3,13.0,Enrolled
0,1,0,0,21,8,8,7,12.91,8,8,7,12.91,Graduate
0,1,0,1,19,6,8,6,11.0,6,13,3,11.0,Graduate
0,1,0,1,19,7,8,6,13.579999999999998,8,8,8,12.93625,Graduate
0,1,0,1,18,6,10,4,12.4,6,8,6,12.5,Graduate
0,1,0,1,38,9,13,8,12.88888888888889,7,9,7,13.0,Graduate
1,1,1,0,21,12,12,11,11.545454545454543,11,18,9,11.7,Enrolled
0,1,1,0,23,5,6,1,10.0,5,5,0,0.0,Enrolled
0,1,0,0,19,8,8,8,14.34125,8,8,8,14.34125,Graduate
1,0,0,0,18,6,8,6,14.142857142857142,6,6,5,12.0,Dropout
0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,24,6,10,5,11.8,6,13,4,11.25,Enrolled
0,1,0,1,18,6,6,6,13.333333333333334,6,6,6,14.166666666666666,Graduate
0,1,0,0,18,6,8,6,14.5,6,9,6,12.857142857142858,Graduate
0,1,0,0,26,10,13,8,12.666666666666666,10,12,10,13.4,Graduate
1,1,0,0,19,5,13,1,10.0,5,8,2,10.0,Enrolled
0,1,0,1,19,6,10,0,0.0,6,6,0,0.0,Dropout
0,1,0,0,19,6,12,4,11.0,6,6,4,12.5,Enrolled
1,1,0,0,20,5,10,2,12.0,5,9,4,11.0,Dropout
0,1,0,0,22,6,10,4,10.0,6,12,2,13.5,Enrolled
0,1,0,0,19,7,7,7,14.20857142857143,8,9,8,15.127777777777778,Graduate
0,1,0,0,20,7,7,7,14.30714285714286,8,8,8,15.0125,Graduate
0,1,0,0,36,5,8,3,11.0,5,12,4,13.375,Enrolled
0,1,0,0,29,7,14,0,0.0,6,6,0,0.0,Dropout
0,1,0,0,19,6,10,6,12.0,6,12,4,11.0,Graduate
1,0,0,0,24,5,0,0,0.0,5,0,0,0.0,Dropout
1,0,0,0,27,6,6,0,0.0,6,7,0,0.0,Dropout
0,1,0,1,18,6,7,6,13.857142857142858,6,7,6,14.285714285714286,Graduate
0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,21,7,0,0,0.0,7,0,0,0.0,Dropout
0,1,0,1,43,6,8,5,11.0,6,9,5,13.0,Graduate
0,1,0,1,18,5,9,5,13.2,5,13,5,14.4,Graduate
0,1,0,1,21,6,7,6,13.5,6,6,3,15.333333333333334,Dropout
0,1,0,0,26,5,5,0,0.0,5,0,0,0.0,Dropout
0,1,0,1,19,8,8,7,14.214285714285714,8,8,7,14.214285714285714,Graduate
0,1,0,0,18,5,5,5,13.0,5,5,5,12.4,Graduate
0,1,0,0,22,6,13,2,12.0,6,14,1,10.0,Dropout
0,1,0,0,27,7,0,0,0.0,8,0,0,0.0,Dropout
0,1,0,0,18,5,6,5,12.8,5,6,5,12.6,Graduate
0,1,0,0,19,5,11,4,13.6,5,9,4,12.2,Graduate
0,1,0,0,18,7,7,7,13.971428571428572,8,8,8,15.75,Graduate
0,1,0,1,19,6,8,6,15.0,6,9,6,14.857142857142858,Graduate
0,0,0,0,32,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,23,26,27,26,15.07777777777778,17,17,17,15.023529411764704,Graduate
0,1,0,0,20,7,7,6,13.383333333333333,7,7,6,13.383333333333333,Graduate
1,1,0,0,20,12,12,12,13.25,11,16,10,13.090909090909092,Graduate
1,0,0,0,19,6,10,5,11.714285714285714,6,13,2,10.666666666666666,Dropout
0,1,0,1,18,8,8,8,13.01125,8,8,8,13.01125,Graduate
0,1,0,0,21,6,12,3,10.666666666666666,6,12,4,12.0,Dropout
0,1,0,1,20,7,14,0,0.0,7,15,0,0.0,Enrolled
0,1,0,0,22,6,9,6,13.0,6,18,3,12.666666666666666,Graduate
0,1,0,0,26,5,5,5,12.0,5,7,5,11.4,Graduate
0,1,0,0,20,6,6,6,12.166666666666666,6,7,5,13.8,Graduate
0,1,0,0,19,7,10,6,11.85,8,10,7,13.65,Graduate
0,1,0,0,31,5,8,4,11.0,5,6,5,11.2,Graduate
1,1,0,1,20,7,9,7,12.327777777777778,8,10,8,11.736,Graduate
0,1,0,0,20,5,9,4,12.0,5,10,5,13.428571428571429,Graduate
0,1,0,0,21,7,7,7,14.428571428571429,8,9,8,14.511111111111113,Graduate
0,1,0,0,18,7,7,7,13.78,8,8,8,12.6125,Graduate
0,1,0,1,19,7,7,6,13.8,7,7,6,13.8,Graduate
0,1,0,1,18,7,7,7,14.857142857142858,7,7,7,15.142857142857142,Graduate
0,1,0,0,40,6,8,5,13.0,6,7,5,12.6,Enrolled
0,1,0,1,18,6,7,6,12.142857142857142,6,6,6,13.333333333333334,Graduate
0,1,0,0,18,6,7,6,15.666666666666666,6,6,6,14.833333333333334,Graduate
0,1,0,0,19,7,13,5,12.5,8,14,7,12.166666666666666,Graduate
0,1,0,1,19,6,7,6,12.833333333333334,6,6,6,13.166666666666666,Graduate
1,0,0,0,28,6,6,0,0.0,6,7,0,0.0,Dropout
0,1,0,0,20,6,6,6,12.5,6,6,6,12.666666666666666,Graduate
0,1,0,0,18,6,14,4,11.25,6,9,5,13.0,Graduate
0,1,0,0,18,7,7,6,15.25,7,7,6,15.25,Graduate
0,1,0,1,20,5,13,5,14.0,5,10,3,12.0,Graduate
1,1,0,0,28,16,16,13,12.076923076923077,13,13,11,12.090909090909092,Graduate
0,1,0,0,23,16,17,16,14.625,10,12,9,14.88888888888889,Graduate
0,1,0,0,19,7,10,4,10.5,7,7,2,10.5,Dropout
0,1,0,1,18,6,8,6,12.833333333333334,6,6,6,12.166666666666666,Graduate
1,0,0,1,20,6,6,6,12.5,6,7,5,11.8,Graduate
0,1,0,0,20,12,13,12,11.23076923076923,11,18,9,12.77777777777778,Graduate
0,1,0,0,27,5,5,2,10.5,5,5,0,0.0,Dropout
0,1,0,0,18,6,11,3,12.0,6,13,2,12.0,Dropout
0,1,0,1,37,7,10,7,10.985714285714286,8,11,8,12.3,Graduate
0,0,0,0,42,7,10,5,12.62,7,11,3,14.166666666666666,Dropout
0,1,0,0,20,7,9,6,13.0,8,8,8,14.2125,Dropout
0,0,1,0,34,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,22,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,1,0,39,6,6,6,13.5,6,6,6,13.333333333333334,Graduate
0,1,1,1,18,7,7,6,13.516666666666666,7,7,6,13.516666666666666,Graduate
0,1,1,1,21,6,6,6,13.166666666666666,6,8,6,13.285714285714286,Graduate
0,1,1,0,34,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,1,22,6,8,6,13.125,6,10,6,13.0,Graduate
0,1,1,0,31,6,15,3,14.4,6,20,0,0.0,Dropout
0,0,1,0,19,6,10,4,12.0,6,12,0,0.0,Dropout
0,1,1,0,19,5,5,0,0.0,5,10,0,0.0,Dropout
0,1,1,0,31,7,7,0,0.0,7,7,0,0.0,Dropout
0,1,0,0,19,5,15,3,10.8,5,6,3,10.5,Enrolled
0,1,0,0,30,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,1,20,7,7,7,16.13142857142857,8,9,8,15.52222222222222,Graduate
0,1,0,1,18,7,7,7,14.838571428571427,8,9,8,14.8,Graduate
0,1,0,0,31,5,7,3,10.333333333333334,5,6,3,12.0,Dropout
0,1,0,0,19,6,11,3,12.0,6,11,4,11.25,Dropout
0,1,0,1,43,6,6,0,0.0,5,5,0,0.0,Dropout
0,1,0,1,20,6,6,6,13.166666666666666,6,6,6,14.0,Graduate
0,1,0,1,19,8,8,8,13.9475,8,8,8,13.9475,Graduate
0,1,0,0,22,5,6,3,11.333333333333334,5,5,0,0.0,Dropout
0,1,0,0,26,8,11,7,12.75,7,7,7,12.285714285714286,Graduate
0,1,0,1,19,5,6,5,12.6,5,8,5,11.25,Graduate
0,1,0,0,29,8,8,6,12.25,8,8,6,12.25,Dropout
0,1,0,0,20,7,14,0,0.0,7,12,2,11.666666666666666,Enrolled
0,1,0,1,38,5,8,5,11.0,5,7,5,11.4,Enrolled
0,1,0,0,41,12,17,12,11.833333333333334,12,22,9,12.7,Graduate
0,1,0,0,19,8,10,6,13.066666666666668,8,10,6,13.066666666666668,Dropout
1,1,0,0,19,6,6,6,13.833333333333334,6,8,6,13.875,Graduate
0,1,0,0,43,7,7,3,13.833333333333334,7,7,0,0.0,Dropout
0,1,0,0,19,5,5,5,11.8,5,5,5,13.2,Graduate
0,1,1,1,19,12,12,12,13.333333333333334,11,15,10,12.818181818181818,Enrolled
0,1,1,0,18,8,8,8,13.74625,8,8,8,13.74625,Graduate
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,38,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,37,6,9,0,0.0,6,6,0,0.0,Dropout
0,1,0,1,26,6,6,6,13.333333333333334,6,10,5,14.5,Graduate
0,1,0,1,21,6,8,1,10.0,6,13,5,11.4,Enrolled
